Patient ID, Date,Time,Resistance (kOhm)
5003,08/10/2017,17:48:04.651,576
5003,08/10/2017,17:48:04.663,742
5003,08/10/2017,17:48:04.671,740
5003,08/10/2017,17:48:04.681,748
5003,08/10/2017,17:48:04.689,750
5003,08/10/2017,17:48:04.903,514
5003,08/10/2017,17:48:05.080,761
5003,08/10/2017,17:48:05.289,757
5003,08/10/2017,17:48:05.487,454
5003,08/10/2017,17:48:05.687,556
5003,08/10/2017,17:48:05.883,450
5003,08/10/2017,17:48:06.095,621
5003,08/10/2017,17:48:06.280,524
5003,08/10/2017,17:48:06.487,452
5003,08/10/2017,17:48:06.705,544
5003,08/10/2017,17:48:06.883,426
5003,08/10/2017,17:48:07.090,553
5003,08/10/2017,17:48:07.278,765
5003,08/10/2017,17:48:07.478,770
5003,08/10/2017,17:48:07.674,484
5003,08/10/2017,17:48:07.878,777
5003,08/10/2017,17:48:08.070,614
5003,08/10/2017,17:48:08.275,776
5003,08/10/2017,17:48:08.469,490
5003,08/10/2017,17:48:08.691,780
5003,08/10/2017,17:48:08.870,675
5003,08/10/2017,17:48:09.068,505
5003,08/10/2017,17:48:09.285,774
5003,08/10/2017,17:48:09.464,779
5003,08/10/2017,17:48:09.662,488
5003,08/10/2017,17:48:09.891,777
5003,08/10/2017,17:48:10.064,777
5003,08/10/2017,17:48:10.265,505
5003,08/10/2017,17:48:10.499,773
5003,08/10/2017,17:48:10.661,784
5003,08/10/2017,17:48:10.983,448
5003,08/10/2017,17:48:11.057,760
5003,08/10/2017,17:48:11.275,626
5003,08/10/2017,17:48:11.457,519
5003,08/10/2017,17:48:11.659,455
5003,08/10/2017,17:48:11.868,522
5003,08/10/2017,17:48:12.058,565
5003,08/10/2017,17:48:12.255,778
5003,08/10/2017,17:48:12.475,771
5003,08/10/2017,17:48:12.662,479
5003,08/10/2017,17:48:12.852,764
5003,08/10/2017,17:48:13.078,538
5003,08/10/2017,17:48:13.254,718
5003,08/10/2017,17:48:13.450,547
5003,08/10/2017,17:48:13.682,542
5003,08/10/2017,17:48:13.849,788
5003,08/10/2017,17:48:14.046,764
5003,08/10/2017,17:48:14.248,763
5003,08/10/2017,17:48:14.447,605
5003,08/10/2017,17:48:14.645,764
5003,08/10/2017,17:48:14.852,479
5003,08/10/2017,17:48:15.045,758
5003,08/10/2017,17:48:15.245,764
5003,08/10/2017,17:48:15.440,549
5003,08/10/2017,17:48:15.652,668
5003,08/10/2017,17:48:15.841,742
5003,08/10/2017,17:48:16.041,624
5003,08/10/2017,17:48:16.260,755
5003,08/10/2017,17:48:16.437,541
5003,08/10/2017,17:48:16.641,734
5003,08/10/2017,17:48:16.868,754
5003,08/10/2017,17:48:17.035,757
5003,08/10/2017,17:48:17.235,742
5003,08/10/2017,17:48:17.435,752
5003,08/10/2017,17:48:17.633,745
5003,08/10/2017,17:48:17.834,716
5003,08/10/2017,17:48:18.033,600
5003,08/10/2017,17:48:18.244,629
5003,08/10/2017,17:48:18.430,652
5003,08/10/2017,17:48:18.630,749
5003,08/10/2017,17:48:18.850,743
5003,08/10/2017,17:48:19.030,449
5003,08/10/2017,17:48:19.227,767
5003,08/10/2017,17:48:19.449,552
5003,08/10/2017,17:48:19.628,755
5003,08/10/2017,17:48:19.825,517
5003,08/10/2017,17:48:20.055,669
5003,08/10/2017,17:48:20.229,511
5003,08/10/2017,17:48:20.423,669
5003,08/10/2017,17:48:20.633,708
5003,08/10/2017,17:48:20.825,533
5003,08/10/2017,17:48:21.027,575
5003,08/10/2017,17:48:21.221,754
5003,08/10/2017,17:48:21.430,650
5003,08/10/2017,17:48:21.621,716
5003,08/10/2017,17:48:21.822,758
5003,08/10/2017,17:48:22.030,748
5003,08/10/2017,17:48:22.215,721
5003,08/10/2017,17:48:22.420,760
5003,08/10/2017,17:48:22.639,757
5003,08/10/2017,17:48:22.820,624
5003,08/10/2017,17:48:23.013,635
5003,08/10/2017,17:48:23.213,752
5003,08/10/2017,17:48:23.411,752
5003,08/10/2017,17:48:23.623,750
5003,08/10/2017,17:48:23.814,745
5003,08/10/2017,17:48:24.007,745
5003,08/10/2017,17:48:24.211,749
5003,08/10/2017,17:48:24.414,747
5003,08/10/2017,17:48:24.622,474
5003,08/10/2017,17:48:24.809,741
5003,08/10/2017,17:48:25.004,740
5003,08/10/2017,17:48:25.229,526
5003,08/10/2017,17:48:25.410,777
5003,08/10/2017,17:48:25.610,777
5003,08/10/2017,17:48:25.836,764
5003,08/10/2017,17:48:26.000,503
5003,08/10/2017,17:48:26.200,526
5003,08/10/2017,17:48:26.398,749
5003,08/10/2017,17:48:26.608,751
5003,08/10/2017,17:48:26.804,462
5003,08/10/2017,17:48:27.001,757
5003,08/10/2017,17:48:27.211,760
5003,08/10/2017,17:48:27.395,693
5003,08/10/2017,17:48:27.597,745
5003,08/10/2017,17:48:27.808,460
5003,08/10/2017,17:48:27.994,614
5003,08/10/2017,17:48:28.192,721
5003,08/10/2017,17:48:28.429,754
5003,08/10/2017,17:48:28.600,752
5003,08/10/2017,17:48:28.789,563
5003,08/10/2017,17:48:28.987,499
5003,08/10/2017,17:48:29.189,444
5003,08/10/2017,17:48:29.388,705
5003,08/10/2017,17:48:29.589,757
5003,08/10/2017,17:48:29.788,765
5003,08/10/2017,17:48:29.982,746
5003,08/10/2017,17:48:30.188,591
5003,08/10/2017,17:48:30.395,492
5003,08/10/2017,17:48:30.583,442
5003,08/10/2017,17:48:30.793,493
5003,08/10/2017,17:48:31.001,726
5003,08/10/2017,17:48:31.182,772
5003,08/10/2017,17:48:31.381,504
5003,08/10/2017,17:48:31.610,572
5003,08/10/2017,17:48:31.780,763
5003,08/10/2017,17:48:31.976,758
5003,08/10/2017,17:48:32.177,615
5003,08/10/2017,17:48:32.378,510
5003,08/10/2017,17:48:32.579,748
5003,08/10/2017,17:48:32.774,467
5003,08/10/2017,17:48:32.984,581
5003,08/10/2017,17:48:33.171,727
5003,08/10/2017,17:48:33.373,721
5003,08/10/2017,17:48:33.583,528
5003,08/10/2017,17:48:33.771,575
5003,08/10/2017,17:48:33.970,598
5003,08/10/2017,17:48:34.190,680
5003,08/10/2017,17:48:34.380,598
5003,08/10/2017,17:48:34.581,464
5003,08/10/2017,17:48:34.807,583
5003,08/10/2017,17:48:34.969,757
5003,08/10/2017,17:48:35.163,503
5003,08/10/2017,17:48:35.362,586
5003,08/10/2017,17:48:35.560,485
5003,08/10/2017,17:48:35.769,493
5003,08/10/2017,17:48:35.960,731
5003,08/10/2017,17:48:36.162,757
5003,08/10/2017,17:48:36.362,757
5003,08/10/2017,17:48:36.570,615
5003,08/10/2017,17:48:36.773,620
5003,08/10/2017,17:48:36.973,580
5003,08/10/2017,17:48:37.160,641
5003,08/10/2017,17:48:37.380,759
5003,08/10/2017,17:48:37.559,477
5003,08/10/2017,17:48:37.757,748
5003,08/10/2017,17:48:37.951,613
5003,08/10/2017,17:48:38.154,624
5003,08/10/2017,17:48:38.349,761
5003,08/10/2017,17:48:38.551,764
5003,08/10/2017,17:48:38.760,669
5003,08/10/2017,17:48:38.956,600
5003,08/10/2017,17:48:39.149,689
5003,08/10/2017,17:48:39.360,598
5003,08/10/2017,17:48:39.546,687
5003,08/10/2017,17:48:39.749,778
5003,08/10/2017,17:48:39.968,720
5003,08/10/2017,17:48:40.147,771
5003,08/10/2017,17:48:40.348,677
5003,08/10/2017,17:48:40.583,696
5003,08/10/2017,17:48:40.744,703
5003,08/10/2017,17:48:40.946,746
5003,08/10/2017,17:48:41.142,735
5003,08/10/2017,17:48:41.348,639
5003,08/10/2017,17:48:41.539,583
5003,08/10/2017,17:48:41.739,611
5003,08/10/2017,17:48:41.941,587
5003,08/10/2017,17:48:42.136,766
